CLAVE,MARCA,SUBMARCA,LINEA,DESCRIPCION,DESCRIPCION_LEGIBLE,AÑO,tipo,CLAVE_QUALITAS,CLAVE_HDI,CLAVE_AFIRME,CLAVE_GNP,CLAVE_MAPFRE,CLAVE_ZURICH,CLAVE_AXA,CLAVE_SURA,CLAVE_BANORTE,CLAVE_POTOSI,CLAVE_ANA,CLAVE_AXA_EMMA,CLAVE_ATLAS,CLAVE_GRAL_SEGUROS,CLAVE_ALLIANZ
01250103120,MERCEDES BENZ,MERCEDES BENZ,GLC350,CLASE GLC 350 E 4MATIC PHEV L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC350 E 4MATIC PHEV · L4 Aut 5p,2025,AUTO,25416,,,AUTMB43352025,7400910002,057M6183,,P0570129,MBI11,,P0570051,,19771,,
01250103120,MERCEDES BENZ,MERCEDES BENZ,GLC350,CLASE GLC 350 E 4MATIC PHEV L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC350 E 4MATIC PHEV · L4 Aut 5p,2026,AUTO,25416,,,AUTMB43352026,7400910002,,,,MBI11,,,,19771,,
01250103112,MERCEDES BENZ,MERCEDES BENZ,GLC350,CLASE GLC 350 E COUPE HYBRID L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC350 E COUPE HYBRID · L4 Aut 5p,2019,AUTO,25244,,,AUTMB43242019,,,MBA035010,,MBF62,,P0570051,,17828,,
01250103112,MERCEDES BENZ,MERCEDES BENZ,GLC350,CLASE GLC 350 E COUPE HYBRID L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC350 E COUPE HYBRID · L4 Aut 5p,2024,AUTO,25438,,,AUTMB43352024,7400910002,,,P0570129,MBI12,,P0570051,,18092,,
01250103112,MERCEDES BENZ,MERCEDES BENZ,GLC350,CLASE GLC 350 E COUPE HYBRID L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC350 E COUPE HYBRID · L4 Aut 5p,2025,AUTO,25438,,,AUTMB43352025,7400910002,,,P0570129,MBI12,,P0570051,,19771,,
01250103112,MERCEDES BENZ,MERCEDES BENZ,GLC350,CLASE GLC 350 E COUPE HYBRID L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC350 E COUPE HYBRID · L4 Aut 5p,2026,AUTO,25438,,,AUTMB43352026,7400910003,,,,MBI12,,,,19771,,
01250103119,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG 4MATIC COUPE L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG 4MATIC COUPE · L4 Aut 5p,2024,AUTO,25418,2353939,115678,AUTMB43362024,7400920002,057P6168,MBA035029,P0570130,MBH30,,G0570349,,13170,,CMETL0041R
01250103119,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG 4MATIC COUPE L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG 4MATIC COUPE · L4 Aut 5p,2025,AUTO,25418,2383216,115844,AUTMB43362025,7400920002,057M6182,MBA035036,P0570130,MBH30,,G0570349,,19737,71190139,CMETL0051S
01250103119,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG 4MATIC COUPE L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG 4MATIC COUPE · L4 Aut 5p · c/Quemac.,2026,AUTO,25419,2391668,115844,AUTMB43362026,7400920002,057GA067,MBA035036,,MBH30,,,,19737,71190139,CMETL0051T
01250103122,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG 4MATIC L4 IMP AUT 5 ABS CA CE PIEL SM SQ CB,GLC43 AMG 4MATIC · L4 Aut 5p · s/Quemac.,2026,AUTO,25419,2391668,115844,AUTMB43362026,7400920001,057GA067,MBA035036,,MBH30,,,,19737,71190139,CMETL0051T
01250103110,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG COUPE · V6 Aut 5p,2018,AUTO,8963,2395541,108204,AUTMB43172018,7400920002,057P6168,MBA035006,P0570086,MB493,011-130-08-2018,G0570349,20853,13170,71103008,CMETL0011J
01250103110,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG COUPE · V6 Aut 5p,2019,AUTO,8963,2395542,108204,AUTMB43172019,7400920002,057P6168,MBA035007,P0570086,MB493,011-130-08-2019,G0570349,20853,13170,71103008,CMETL0011K
01250103110,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG COUPE · V6 Aut 5p,2020,AUTO,8963,2395543,108204,AUTMB43172020,7400920002,057P6168,MBA035014,P0570086,MB493,011-130-08-2020,G0570349,20853,13170,71103008,CMETL0011L
01250103110,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG COUPE · V6 Aut 5p,2021,AUTO,8963,2153300,108205,AUTMB43172021,7400920002,057P6168,MBA035029,P0570086,MB493,011-130-08-2021,G0570349,23314,13170,71190139,AMETL0021M
01250103110,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG COUPE · V6 Aut 5p,2022,AUTO,8963,2395544,108204,AUTMB43172022,7400920002,057P6168,MBA035029,P0570086,MB493,011-130-08-2022,G0570349,23314,13170,71190139,CMETL0011N
01250103110,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG COUPE · V6 Aut 5p,2023,AUTO,8963,2169212,108204,AUTMB43342023,7400920002,057P6168,MBA035029,P0570086,MB493,011-130-08-2023,G0570349,,13170,71190139,CMETL0031P
01250103109,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG · V6 Aut 5p,2018,AUTO,8818,2084484,108205,AUTMB43172018,7400920001,057P6169,MBA035006,P0570084,MB494,011-130-09-2018,P0570043,20853,13170,71103008,AMETL0021J
01250103109,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG · V6 Aut 5p,2019,AUTO,8818,2085954,108205,AUTMB43172019,7400920001,057P6169,MBA035009,P0570084,MB494,011-130-09-2019,P0570043,23314,13170,71103008,AMETL0021K
01250103109,MERCEDES BENZ,MERCEDES BENZ,GLC43,CLASE GLC 43 AMG V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLC43 AMG · V6 Aut 5p,2020,AUTO,8818,2000137,108205,AUTMB43172020,7400920001,057P6169,MBA035014,P0570084,MB494,011-130-08-2020,P0570043,23314,13170,71103008,AMETL0021L
01250103012,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 SPORT · V6 Aut 5p,2019,AUTO,25326,2087478,108216,AUTMB42132019,7400970003,057M6132,MBA034017,,MB544,011-133-13-2019,P0570026,20879,19035,71102983,CMEWE0021K
01250103012,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 SPORT · V6 Aut 5p,2020,AUTO,25326,2000140,108216,AUTMB42132020,7400970003,057M6132,MBA034017,P0570092,MB544,011-133-13-2020,P0570052,20879,19035,71102983,CMEWE0021L
01250103012,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 SPORT · V6 Aut 5p,2021,AUTO,25326,2151882,108216,AUTMB42132021,7400970003,057M6132,MBA034021,P0570092,MB544,011-133-13-2021,P0570060,20879,19035,71190140,CMEWE0021M
01250103012,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 SPORT · V6 Aut 5p,2022,AUTO,25326,2167693,108217,AUTMB42132022,7400970003,057M6132,MBA034021,P0570092,MB544,011-133-13-2022,P0570067,23358,19035,71190140,CMEWE0021N
01250103012,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 SPORT · V6 Aut 5p,2024,AUTO,25326,2351275,108217,AUTMB42132024,7400970003,057M0015,MBA034026,P0570092,MB621,011-133-13-2024,P0570067,23358,19035,71190140,CMEWE0061R
01250103001,MERCEDES BENZ,MERCEDES BENZ,GLE300,CLASE GLE 300 EXCLUSIVE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE300 EXCLUSIVE · V6 Aut 5p,2016,AUTO,,,,,,,,,,,,,,,
01250103005,MERCEDES BENZ,MERCEDES BENZ,GLE350,CLASE GLE 350 EXCLUSIVE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE350 EXCLUSIVE · V6 Aut 5p,2016,AUTO,8945,2085180,108206,AUTMB42012016,7400940001,057P7034,MBA034001,P0570059,MBE36,011-133-03-2016,P0570024,16989,11449,71100802,CMEML0011G
01250103005,MERCEDES BENZ,MERCEDES BENZ,GLE350,CLASE GLE 350 EXCLUSIVE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE350 EXCLUSIVE · V6 Aut 5p,2017,AUTO,8945,2085122,108206,AUTMB42012017,7400940001,057P7034,MBA034001,P0570059,MBE36,011-133-03-2017,P0570024,16989,11449,71100802,CMEML0011H
01250103005,MERCEDES BENZ,MERCEDES BENZ,GLE350,CLASE GLE 350 EXCLUSIVE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE350 EXCLUSIVE · V6 Aut 5p,2018,AUTO,8945,2088867,108206,AUTMB42012018,7400940001,057P7034,MBA034001,P0570059,MBE36,011-133-03-2018,P0570024,16989,11449,71100802,CMEML0011J
01250103005,MERCEDES BENZ,MERCEDES BENZ,GLE350,CLASE GLE 350 EXCLUSIVE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE350 EXCLUSIVE · V6 Aut 5p,2019,AUTO,8945,2085947,108206,AUTMB42012019,7400940001,057P7034,MBA034001,P0570059,MBE36,011-133-03-2019,P0570024,16989,11449,71100802,CMEML0011K
01250103006,MERCEDES BENZ,MERCEDES BENZ,GLE400,CLASE GLE 400 GUARD VR4 V6 IMP AUT 5 ABS CA CE PIEL SM SQ CB,GLE400 GUARD VR4 · V6 Aut 5p · s/Quemac.,2016,AUTO,8958,2089544,108207,AUTMB42062016,7400950002,057P7040,MBA034011,P0570066,MB337,,P0570029,20812,12357,71101194,CMEKE0021G
01250103006,MERCEDES BENZ,MERCEDES BENZ,GLE400,CLASE GLE 400 GUARD VR4 V6 IMP AUT 5 ABS CA CE PIEL SM SQ CB,GLE400 GUARD VR4 · V6 Aut 5p · s/Quemac.,2017,AUTO,8958,2086398,108207,AUTMB42062017,7400950002,057P7040,MBA034011,P0570066,MB337,011-133-10-2017,P0570029,20812,12357,71101194,CMEKE0021H
01250103006,MERCEDES BENZ,MERCEDES BENZ,GLE400,CLASE GLE 400 GUARD VR4 V6 IMP AUT 5 ABS CA CE PIEL SM SQ CB,GLE400 GUARD VR4 · V6 Aut 5p · s/Quemac.,2018,AUTO,8958,2040180,108207,AUTMB42062018,7400950002,057P7040,MBA034011,P0570066,MB337,011-133-10-2018,P0570029,20812,12357,71101194,CMEKE0021J
01250103002,MERCEDES BENZ,MERCEDES BENZ,GLE400,CLASE GLE 400 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE400 SPORT · V6 Aut 5p · c/Quemac.,2016,AUTO,8939,2085181,108208,AUTMB42022016,7400950001,057P7035,MBA034002,P0570060,MB312,011-133-07-2016,P0570025,16990,11498,71100803,CMEKE0011G
01250103002,MERCEDES BENZ,MERCEDES BENZ,GLE400,CLASE GLE 400 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE400 SPORT · V6 Aut 5p · c/Quemac.,2017,AUTO,8939,2086147,108208,AUTMB42022017,7400950001,057P7035,MBA034007,P0570060,MB312,011-133-07-2017,P0570025,16990,11498,71100803,CMEKE0011H
01250103002,MERCEDES BENZ,MERCEDES BENZ,GLE400,CLASE GLE 400 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE400 SPORT · V6 Aut 5p · c/Quemac.,2018,AUTO,8939,2088868,108208,AUTMB42022018,7400950001,057P7035,MBA034007,P0570060,MB312,011-133-07-2018,P0570025,16990,11498,71100803,CMEKE0011J
01250103002,MERCEDES BENZ,MERCEDES BENZ,GLE400,CLASE GLE 400 SPORT V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE400 SPORT · V6 Aut 5p,2019,AUTO,8939,2085948,108208,AUTMB42022019,7400950001,057P7035,MBA034007,P0570060,MB312,011-133-07-2019,P0570025,16990,11498,71100803,CMEKE0011K
01250103024,MERCEDES BENZ,MERCEDES BENZ,GLE400E,CLASE GLE 400E PHEV 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE400E 400E PHEV 4MATIC · L6 Aut 5p,2025,AUTO,25462,2391317,116168,,7401890001,,MBA034039,,,011-133-33-2025,P0570079,,19998,,CMEYE0011S
01250103024,MERCEDES BENZ,MERCEDES BENZ,GLE400E,CLASE GLE 400E PHEV 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE400E 400E PHEV 4MATIC · L6 Aut 5p,2026,AUTO,25462,2393924,116168,,7401890001,,MBA034039,,,011-133-33-2026,,,19998,,CMEYE0011T
01250103009,MERCEDES BENZ,MERCEDES BENZ,GLE43,CLASE GLE 43 AMG COUPE V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE43 AMG COUPE · V8 Aut 5p,2017,AUTO,4136,2086229,108210,AUTMB42082017,7400960001,057P6161,MBA034010,P0570069,MB371,011-133-06-2017,P0570036,20819,,71101906,CMEAL0011H
01250103009,MERCEDES BENZ,MERCEDES BENZ,GLE43,CLASE GLE 43 AMG COUPE V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE43 AMG COUPE · V8 Aut 5p,2018,AUTO,4136,2395460,108209,AUTMB42082018,7400960001,057P6161,MBA034016,P0570069,MB371,011-133-06-2018,P0570036,20819,,71101906,CMEAL0031J
01250103009,MERCEDES BENZ,MERCEDES BENZ,GLE43,CLASE GLE 43 AMG COUPE V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE43 AMG COUPE · V8 Aut 5p,2019,AUTO,4136,2395450,108209,AUTMB42082019,7400960001,057P6161,MBA034016,P0570069,MB371,011-133-06-2019,P0570036,20819,,71101906,CMEAL0031K
01250103009,MERCEDES BENZ,MERCEDES BENZ,GLE43,CLASE GLE 43 AMG COUPE V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE43 AMG COUPE · V8 Aut 5p,2020,AUTO,4136,2395451,108209,AUTMB42082020,7400960001,057P6161,MBA034016,P0570069,MB473,011-133-06-2020,P0570036,20819,,71101906,CMEAL0031L
01250103022,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 4MATIC · L6 Aut 5p,2025,AUTO,25316,2380399,108214,AUTMB42242025,7400970004,057M6179,MBA034026,,MBH61,011-133-15-2025,P0570076,23358,18384,71103462,CMEWE0071S
01250103018,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 4MATIC LINE COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 4MATIC LINE COUPE · V6 Aut 5p,2022,AUTO,25316,2167886,108214,AUTMB42152022,7400970004,057M6159,MBA034027,P0570111,MB661,011-133-15-2022,P0570060,23359,18384,71103462,CMEWE0051N
01250103017,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 4MATIC SPORT LINE L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 4MATIC SPORT LINE · L6 Aut 5p,2022,AUTO,25283,2377916,115113,AUTMB42292022,7400970006,057M6132,MBA034021,P0570111,MBE48,011-133-20-2022,P0570068,23358,19035,71103462,CMEWE0021N
01250103017,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 4MATIC SPORT LINE L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 4MATIC SPORT LINE · L6 Aut 5p,2023,AUTO,25283,2169214,108217,AUTMB42152023,7400970003,057M0015,MBA034021,P0570111,MB544,,P0570068,23358,19035,71103462,CMEWE0021P
01250103017,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 4MATIC SPORT LINE L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 4MATIC SPORT LINE · L6 Aut 5p,2024,AUTO,25283,2351275,115533,AUTMB42152024,7400970003,057M0015,MBA034026,P0570111,MB621,011-133-20-2024,P0570068,23358,19035,71103462,CMEWE0061R
01250103008,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 AMG SPORT COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 AMG SPORT COUPE · V6 Aut 5p,2016,AUTO,8938,2085182,108212,AUTMB42032016,7400970001,,MBA034005,P0570058,MB313,011-133-02-2016,P0570026,16994,11448,71100804,CMEWE0011G
01250103008,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 AMG SPORT COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 AMG SPORT COUPE · V6 Aut 5p,2017,AUTO,4143,2090158,108212,AUTMB42032017,7400970001,,MBA034005,P0570058,MB313,011-133-02-2017,P0570026,20817,11448,71100804,CMEWE0011H
01250103008,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 AMG SPORT COUPE V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 AMG SPORT COUPE · V6 Aut 5p,2018,AUTO,8938,,108212,,,,MBA034005,,,,P0570026,16994,,71100804,CMEWE0011J
01250103015,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 COUPE 4MATIC V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 COUPE 4MATIC · V6 Aut 5p,2021,AUTO,25332,2070921,108213,AUTMB42152021,7400970004,,MBA034023,P0570111,MB661,011-133-15-2021,P0570060,23359,18384,71103462,CMEWE0041M
01250103015,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 COUPE 4MATIC V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 COUPE 4MATIC · V6 Aut 5p,2022,AUTO,25316,2167886,108214,AUTMB42152022,7400970004,057M6159,MBA034027,P0570111,MB661,011-133-15-2022,P0570060,23359,18384,71103462,CMEWE0051N
01250103015,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 COUPE 4MATIC V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 COUPE 4MATIC · V6 Aut 5p,2023,AUTO,25424,2169214,108214,AUTMB42152023,7400970004,057M0014,MBA034027,P0570111,MB544,,P0570060,23358,18384,71103462,CMEWE0051P
01250103015,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 COUPE 4MATIC V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 COUPE 4MATIC · V6 Aut 5p,2024,AUTO,25316,2340518,108214,AUTMB42152024,7400970004,057M0014,MBA034027,P0570111,MB622,011-133-20-2024,P0570060,23358,18384,71103462,CMEWE0051R
01250103015,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 COUPE 4MATIC V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 COUPE 4MATIC · V6 Aut 5p,2025,AUTO,25316,2380399,108214,AUTMB42232025,7400970004,057M6179,MBA034027,,MB622,011-133-15-2025,P0570076,23358,18384,71103462,CMEWE0071S
01250103013,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 EXCLUSIVE L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 EXCLUSIVE · L6 Aut 5p,2019,AUTO,25282,2087636,108215,AUTMB42122019,7400970002,057M6131,MBA034018,,MB532,011-133-14-2019,P0570052,20892,17980,71102983,CMEWE0031K
01250103013,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 EXCLUSIVE L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 EXCLUSIVE · L6 Aut 5p,2020,AUTO,25324,2000141,108215,AUTMB42122020,7400970002,057M6131,MBA034018,P0570089,MB532,011-133-14-2020,P0570052,20892,17980,71102983,CMEWE0031L
01250103013,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 EXCLUSIVE L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 EXCLUSIVE · L6 Aut 5p,2021,AUTO,25324,2151896,108215,AUTMB42122021,7400970002,057M6131,MBA034025,P0570089,MB615,011-133-36-2021,P0570052,20892,17980,71190141,CMEWE0031M
01250103025,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 SPORT 4MATIC MHEV L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 SPORT 4MATIC MHEV · L6 Aut 5p,2026,AUTO,25473,2393862,116296,AUTMB42262026,,057M6202,MBA034026,,MBH61,,,23358,,,CMEWE0091T
01250103026,MERCEDES BENZ,MERCEDES BENZ,GLE450,CLASE GLE 450 SPORT PAQ THIRD ROW 4MATIC MHEV L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE450 SPORT PAQ THIRD ROW 4MATIC MHEV · L6 Aut 5p,2026,AUTO,25473,2393862,116296,,,057M6202,MBA034026,,MBH61,,,23358,,,CMEWE0091T
01250103003,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 BITURBO V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE500 BITURBO · V8 Aut 5p · c/Quemac.,2016,AUTO,8937,2085183,108218,AUTMB42052016,7400980001,057P7036,MBA034003,P0570061,MB314,011-133-05-2016,P0570027,16991,11451,71101414,CMEFE0011G
01250103003,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 BITURBO V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE500 BITURBO · V8 Aut 5p · c/Quemac.,2017,AUTO,8937,2168853,108218,AUTMB42052017,7400980001,057P7036,MBA034003,P0570073,MB314,011-133-05-2017,P0570027,16991,11451,71101414,CMEFE0061H
01250103003,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 BITURBO V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE500 BITURBO · V8 Aut 5p · c/Quemac.,2018,AUTO,8937,2088871,108221,AUTMB42052018,7400980001,057P7036,MBA034003,P0570061,MB314,011-133-08-2018,P0570027,20839,11451,71101414,CMEFE0041J
01250103003,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 BITURBO V8 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE500 BITURBO · V8 Aut 5p,2019,AUTO,8937,2085950,108219,AUTMB42052019,7400980001,057P7036,MBA034014,P0570061,MB314,011-133-05-2019,P0570027,20839,11451,71101414,CMEFE0061K
01250103011,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 E HYBRID V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE500 E HYBRID · V6 Aut 5p · c/Quemac.,2018,AUTO,2588,2084485,108221,AUTMB42052018,7400980003,057P7036,MBA034003,P0570061,MB314,011-133-08-2018,P0570027,20839,11451,71101414,CMEFE0061J
01250103011,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 E HYBRID V6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE500 E HYBRID · V6 Aut 5p,2019,AUTO,2588,2085950,108220,AUTMB42052019,7400980003,057P7036,MBA034014,P0570061,MB314,011-133-08-2019,P0570027,20839,11451,71101414,CMEFE0061K
01250103007,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 GUARD VR6 V8 IMP AUT 5 ABS CA CE PIEL SM SQ CB,GLE500 GUARD VR6 · V8 Aut 5p · s/Quemac.,2016,AUTO,8959,2090061,108222,AUTMB42072016,7400980002,057P7041,MBA034006,,MBE52,,P0570031,20806,11872,71101388,CMEFE0021G
01250103007,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 GUARD VR6 V8 IMP AUT 5 ABS CA CE PIEL SM SQ CB,GLE500 GUARD VR6 · V8 Aut 5p · s/Quemac.,2017,AUTO,8959,2086062,108222,AUTMB42072017,,057P7041,MBA034006,,MBE52,011-133-09-2017,P0570031,20806,11872,71101388,CMEFE0021H
01250103007,MERCEDES BENZ,MERCEDES BENZ,GLE500,CLASE GLE 500 GUARD VR6 V8 IMP AUT 5 ABS CA CE PIEL SM SQ CB,GLE500 GUARD VR6 · V8 Aut 5p · s/Quemac.,2018,AUTO,8959,2088872,108223,AUTMB42072018,7400980002,057P7041,MBA034006,,MBE53,011-133-09-2018,P0570031,20806,11872,71101388,CMEFE0051J
01250103016,MERCEDES BENZ,MERCEDES BENZ,GLE53,CLASE GLE 53 AMG 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE53 AMG 4MATIC · L6 Aut 5p,2021,AUTO,25329,2395453,108226,AUTMB42142021,7400990002,057M6143,MBA034022,P0570091,MB623,,P0570058,23330,18889,71103291,CMEF50011M
01250103016,MERCEDES BENZ,MERCEDES BENZ,GLE53,CLASE GLE 53 AMG 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE53 AMG 4MATIC · L6 Aut 5p,2022,AUTO,25329,2395454,108226,AUTMB42142022,7400990002,057M6143,MBA034022,P0570091,MB623,,P0570058,23307,18889,71103291,CMEF50031N
01250103016,MERCEDES BENZ,MERCEDES BENZ,GLE53,CLASE GLE 53 AMG 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE53 AMG 4MATIC · L6 Aut 5p,2023,AUTO,25442,2395455,108226,AUTMB42142023,7400990002,057M6143,MBA034022,P0570091,MB623,,P0570058,,18889,71103291,CMEF50031P
01250103016,MERCEDES BENZ,MERCEDES BENZ,GLE53,CLASE GLE 53 AMG 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE53 AMG 4MATIC · L6 Aut 5p,2024,AUTO,25442,2395456,108226,AUTMB42162024,7400990002,057M0017,MBA034022,P0570091,MB623,,P0570058,,18246,71103291,CMEF50031R
01250103016,MERCEDES BENZ,MERCEDES BENZ,GLE53,CLASE GLE 53 AMG 4MATIC L6 IMP AUT 5 ABS CA CE PIEL SM CQ CB,GLE53 AMG 4MATIC · L6 Aut 5p,2025,AUTO,25437,2383215,108226,AUTMB42162025,7400990002,057M6143,MBA034022,P0570091,MB623,,,,18889,71103291,CMEF50041S
